state,region,keyword,volume,Apr-19,Aug-19,Dec-19,Feb-20,Jan-20,Jul-19,Jun-19,Mar-20,May-19,Nov-19,Oct-19,Sep-19
Oklahoma,South,raspberry coulis,30,30,20,40,40,30,40,20,30,30,30,40,30
Oklahoma,South,raspberry color,40,50,30,30,30,40,50,40,50,30,40,40,40
Oklahoma,South,the raspberries,40,20,30,30,40,40,30,30,30,70,40,30,40
Oklahoma,South,raspberry fruit,30,20,30,10,50,30,20,20,50,20,20,20,30
Oklahoma,South,golden raspberry,20,30,20,10,20,20,10,20,30,20,10,10,10
Oklahoma,South,growing raspberries,30,70,10,10,50,30,10,30,90,30,10,10,10
Oklahoma,South,wild raspberry,20,10,10,10,10,10,30,50,20,50,10,10,10
Oklahoma,South,how many carbs in raspberries,30,30,20,10,40,50,20,20,30,30,20,20,30
Oklahoma,South,raspberry tree,40,40,10,10,10,10,10,90,20,260,10,20,10
Oklahoma,South,health benefits of raspberries,30,40,30,20,40,40,20,20,30,20,30,40,40
Oklahoma,South,how to grow raspberries,20,50,10,10,20,10,10,30,70,40,10,10,10
Oklahoma,South,how many calories in raspberries,20,20,10,20,30,40,20,20,30,20,10,10,10
Oklahoma,South,raspberry puree,20,20,10,20,10,10,20,20,10,20,10,20,20
Oklahoma,South,red raspberry,20,20,10,20,10,10,20,30,20,20,20,20,20
Oregon,West,raspberry pi,5400,4400,5400,8100,5400,6600,6600,5400,6600,4400,6600,5400,5400
Oregon,West,raspberry beret,590,390,590,480,720,590,590,590,720,390,480,590,590
Oregon,West,blue raspberry,590,590,590,390,590,480,720,720,480,590,480,390,390
Oregon,West,black raspberry,320,210,390,140,260,170,720,480,260,260,210,170,720
Oregon,West,raspberry plant,320,590,260,70,390,140,480,590,720,720,50,140,170
Oregon,West,raspberry bush,170,260,170,50,170,70,320,320,320,390,50,70,110
Oregon,West,calories in raspberries,210,260,170,140,210,260,320,210,210,210,140,110,170
Oregon,West,raspberry nutrition,170,170,170,140,170,260,260,210,210,170,140,140,140
Oregon,West,blowing raspberries,140,90,110,140,140,140,110,90,140,110,170,140,110
Oregon,West,carbs in raspberries,170,170,170,90,170,210,210,170,110,170,110,110,110
Oregon,West,raspberry benefits,70,50,70,70,70,90,110,90,70,70,70,40,70
Oregon,West,rasberries,110,90,110,70,110,260,140,110,110,90,70,50,70
Oregon,West,raspberry nutrition facts,90,90,50,70,90,90,140,140,50,110,50,70,50
Oregon,West,raspberry in spanish,70,70,70,50,90,50,110,110,90,70,50,70,50
Oregon,West,raspberry coulis,110,110,90,170,140,110,110,90,70,90,110,90,70
Oregon,West,raspberry color,50,70,70,50,70,50,70,50,70,50,50,30,50
Oregon,West,the raspberries,70,50,90,70,70,70,70,70,70,70,70,50,50
Oregon,West,raspberry fruit,40,50,20,20,70,50,50,50,90,10,20,20,20
Oregon,West,golden raspberry,170,170,260,50,140,70,480,390,140,140,70,90,140
Oregon,West,growing raspberries,170,320,140,30,140,70,210,260,390,320,30,50,90
Oregon,West,wild raspberry,70,50,110,20,10,10,210,140,40,70,10,20,50
Oregon,West,how many carbs in raspberries,70,70,70,50,70,140,90,90,50,70,50,40,50
Oregon,West,raspberry tree,20,20,30,10,20,10,70,30,20,40,10,10,20
Oregon,West,health benefits of raspberries,40,50,40,40,50,40,50,50,30,40,30,30,20
Oregon,West,how to grow raspberries,110,170,90,20,90,50,210,140,210,210,30,40,30
Oregon,West,how many calories in raspberries,40,50,30,30,70,70,50,40,50,40,40,30,30
Oregon,West,raspberry puree,50,40,40,50,40,50,70,70,50,40,40,40,40
Oregon,West,red raspberry,30,40,30,30,40,30,50,40,40,30,30,20,20
Pennsylvania,Northeast,raspberry pi,12100,9900,9900,14800,12100,12100,12100,12100,12100,9900,12100,9900,9900
Pennsylvania,Northeast,raspberry beret,1600,1300,1600,1600,1900,1900,1600,1600,1900,1300,1900,1900,1900
Pennsylvania,Northeast,blue raspberry,1300,1600,1300,880,1300,1000,1600,1600,1000,1600,1000,880,1000
Pennsylvania,Northeast,black raspberry,1000,880,880,480,720,590,2400,2900,880,1000,590,590,1300
Pennsylvania,Northeast,raspberry plant,480,880,320,90,260,140,720,880,720,880,90,170,210
Pennsylvania,Northeast,raspberry bush,590,880,480,110,260,260,1300,1300,720,1000,140,210,320
Pennsylvania,Northeast,calories in raspberries,480,720,390,320,590,720,480,480,590,590,320,320,320
Pennsylvania,Northeast,raspberry nutrition,320,390,260,260,480,480,390,320,480,390,260,260,320
Pennsylvania,Northeast,blowing raspberries,320,260,320,260,320,320,390,260,390,320,320,260,260
Pennsylvania,Northeast,carbs in raspberries,260,390,260,170,390,390,260,320,320,320,170,210,210
Pennsylvania,Northeast,raspberry benefits,210,260,170,210,260,320,210,210,320,260,170,170,140
Pennsylvania,Northeast,rasberries,210,210,210,170,260,260,260,260,320,210,170,140,170
Pennsylvania,Northeast,raspberry nutrition facts,170,260,140,110,170,210,210,210,170,210,90,140,90
Pennsylvania,Northeast,raspberry in spanish,70,70,50,70,90,70,70,90,70,50,50,50,70
Pennsylvania,Northeast,raspberry coulis,170,170,170,260,210,170,170,140,170,170,210,170,170
Pennsylvania,Northeast,raspberry color,170,260,210,170,210,170,170,170,170,140,140,170,210
Pennsylvania,Northeast,the raspberries,260,210,210,260,320,260,260,210,320,210,260,210,210
Pennsylvania,Northeast,raspberry fruit,110,90,70,50,210,110,140,90,260,70,70,50,70
Pennsylvania,Northeast,golden raspberry,140,170,140,90,110,110,210,210,110,140,50,90,90
Pennsylvania,Northeast,growing raspberries,170,390,110,30,110,90,170,210,320,320,50,50,90
Pennsylvania,Northeast,wild raspberry,320,140,210,40,50,40,1600,880,90,260,40,70,90
Pennsylvania,Northeast,how many carbs in raspberries,110,140,140,50,170,210,90,140,90,90,70,90,90
Pennsylvania,Northeast,raspberry tree,90,110,50,30,50,30,140,390,90,140,20,30,90
Pennsylvania,Northeast,health benefits of raspberries,110,140,110,90,170,140,110,110,110,110,110,110,110
Pennsylvania,Northeast,how to grow raspberries,110,210,70,30,90,50,140,170,170,170,30,50,50
Pennsylvania,Northeast,how many calories in raspberries,110,170,90,70,170,210,110,110,170,140,70,70,70
Pennsylvania,Northeast,raspberry puree,110,170,90,110,90,90,140,110,140,90,140,90,70
Pennsylvania,Northeast,red raspberry,170,210,170,90,140,140,590,320,140,170,90,110,110
Rhode Island,Northeast,raspberry pi,880,880,880,1300,1000,880,880,880,880,720,880,880,880
Rhode Island,Northeast,raspberry beret,170,140,140,170,170,170,170,170,170,140,170,170,170
Rhode Island,Northeast,blue raspberry,110,140,110,90,140,110,170,110,110,110,110,70,90
Rhode Island,Northeast,black raspberry,90,70,110,40,70,50,260,140,70,70,50,50,170
Rhode Island,Northeast,raspberry plant,50,40,40,0,10,10,110,140,90,140,10,10,20
Rhode Island,Northeast,raspberry bush,70,50,70,20,20,20,170,90,70,140,10,20,40
Rhode Island,Northeast,calories in raspberries,40,70,40,20,50,50,40,50,40,50,40,40,40
Rhode Island,Northeast,raspberry nutrition,30,20,50,20,40,40,40,20,30,30,20,30,40
Rhode Island,Northeast,blowing raspberries,30,10,40,40,20,40,20,20,30,20,30,30,20
Rhode Island,Northeast,carbs in raspberries,20,30,10,10,30,30,30,20,30,20,20,20,20
Rhode Island,Northeast,raspberry benefits,20,30,10,20,30,20,30,10,20,20,10,20,20
Rhode Island,Northeast,rasberries,20,20,20,10,20,20,30,20,40,10,10,20,30
Rhode Island,Northeast,raspberry nutrition facts,20,30,20,10,10,20,20,20,10,20,10,10,10
Rhode Island,Northeast,raspberry in spanish,10,10,10,10,10,10,10,10,10,10,10,10,10
Rhode Island,Northeast,raspberry coulis,20,30,30,20,20,20,30,20,20,30,20,30,10
Rhode Island,Northeast,raspberry color,10,10,10,10,10,20,10,20,10,20,10,10,10
Rhode Island,Northeast,the raspberries,20,20,20,30,30,30,30,20,20,20,20,20,20
Rhode Island,Northeast,raspberry fruit,10,10,10,10,20,20,10,10,30,10,10,10,10
Rhode Island,Northeast,golden raspberry,10,10,10,10,30,10,10,20,10,10,10,10,10
Rhode Island,Northeast,growing raspberries,20,40,10,10,10,10,30,30,30,40,10,10,10
Rhode Island,Northeast,wild raspberry,30,10,70,10,10,10,140,40,10,30,0,10,10
Rhode Island,Northeast,how many carbs in raspberries,10,20,10,10,10,20,20,10,10,10,10,10,10
Rhode Island,Northeast,raspberry tree,20,10,10,10,10,10,30,50,10,20,10,10,10
Rhode Island,Northeast,health benefits of raspberries,10,10,10,10,20,10,10,10,10,10,10,10,10
Rhode Island,Northeast,how to grow raspberries,10,20,10,10,10,10,10,20,20,20,10,10,10
Rhode Island,Northeast,how many calories in raspberries,10,20,10,10,20,10,10,10,10,10,10,10,10
Rhode Island,Northeast,raspberry puree,10,20,10,10,10,10,20,10,10,10,10,10,10
Rhode Island,Northeast,red raspberry,10,10,10,10,10,10,20,10,10,10,10,10,10
South Carolina,South,raspberry pi,2900,2400,2400,3600,2900,3600,2900,2900,2900,2400,3600,2900,2900
South Carolina,South,raspberry beret,390,320,480,320,480,390,390,390,480,390,390,480,390
South Carolina,South,blue raspberry,390,390,390,260,480,320,480,390,390,480,320,320,390
South Carolina,South,black raspberry,170,140,140,170,170,140,170,210,140,260,110,110,260
South Carolina,South,raspberry plant,110,260,70,30,70,50,90,140,260,260,30,50,70
South Carolina,South,raspberry bush,110,260,70,40,90,50,90,140,260,210,40,50,50
South Carolina,South,calories in raspberries,110,140,110,50,170,170,90,110,170,110,70,110,70
South Carolina,South,raspberry nutrition,110,90,90,50,140,140,110,140,110,90,90,90,90
South Carolina,South,blowing raspberries,110,90,110,110,110,110,90,90,140,110,90,110,110
South Carolina,South,carbs in raspberries,110,110,90,50,140,170,90,140,110,110,70,90,90
South Carolina,South,raspberry benefits,90,110,70,70,110,110,70,90,110,90,70,70,70
South Carolina,South,rasberries,50,70,70,40,50,70,50,70,70,50,30,40,40
South Carolina,South,raspberry nutrition facts,50,70,40,20,70,70,40,70,40,50,30,30,30
South Carolina,South,raspberry in spanish,20,20,30,20,30,20,20,30,30,30,20,20,20
South Carolina,South,raspberry coulis,50,50,50,70,70,70,70,40,50,40,70,50,40
South Carolina,South,raspberry color,50,70,70,40,70,70,50,50,50,70,40,50,50
South Carolina,South,the raspberries,50,50,50,50,70,90,30,90,70,40,40,50,50
South Carolina,South,raspberry fruit,30,30,10,20,70,50,30,20,90,20,20,20,20
South Carolina,South,golden raspberry,30,20,30,20,30,20,20,30,30,40,20,20,20
South Carolina,South,growing raspberries,40,70,30,10,50,20,30,50,110,70,20,30,20
South Carolina,South,wild raspberry,40,110,10,20,10,10,40,90,30,170,10,10,10
South Carolina,South,how many carbs in raspberries,40,40,40,20,40,70,40,40,30,50,30,40,40
South Carolina,South,raspberry tree,40,50,10,30,50,70,10,20,50,90,10,20,30
South Carolina,South,health benefits of raspberries,40,30,30,30,40,40,20,40,50,30,30,30,40
South Carolina,South,how to grow raspberries,30,70,10,10,20,20,30,40,90,70,10,10,20
South Carolina,South,how many calories in raspberries,30,30,30,10,30,50,30,20,40,20,10,10,20
South Carolina,South,raspberry puree,30,30,20,30,30,30,50,40,30,30,30,40,20
South Carolina,South,red raspberry,30,30,10,10,30,20,20,40,30,30,20,40,20
South Dakota,Midwest,raspberry pi,590,480,590,880,720,720,590,590,590,480,720,590,590
South Dakota,Midwest,raspberry beret,70,50,70,70,90,90,90,70,110,70,110,90,50
South Dakota,Midwest,blue raspberry,70,70,70,50,50,70,90,90,70,90,50,70,50
South Dakota,Midwest,black raspberry,30,30,20,10,20,10,70,30,40,20,20,10,50
South Dakota,Midwest,raspberry plant,50,70,90,10,30,10,50,110,30,140,10,20,20
South Dakota,Midwest,raspberry bush,50,90,40,10,20,10,50,110,50,140,20,20,30
South Dakota,Midwest,calories in raspberries,30,40,30,10,30,40,20,30,30,30,30,30,30
South Dakota,Midwest,raspberry nutrition,20,20,20,10,30,30,30,10,20,20,30,20,20
South Dakota,Midwest,blowing raspberries,20,10,20,10,20,20,20,10,20,10,20,20,10
South Dakota,Midwest,carbs in raspberries,20,30,20,10,20,40,20,30,30,30,20,20,20
South Dakota,Midwest,raspberry benefits,10,10,10,10,10,20,10,10,20,10,10,10,10
South Dakota,Midwest,rasberries,10,20,20,10,10,10,20,10,20,10,20,10,20
South Dakota,Midwest,raspberry nutrition facts,10,10,10,10,10,10,20,20,10,30,10,10,10
South Dakota,Midwest,raspberry in spanish,10,10,10,10,10,10,10,10,10,0,10,10,10
South Dakota,Midwest,raspberry coulis,10,10,10,10,20,10,10,10,10,10,10,10,10
South Dakota,Midwest,raspberry color,10,10,10,10,10,10,10,10,20,10,10,10,10
South Dakota,Midwest,the raspberries,10,10,10,10,10,10,10,10,20,10,10,10,10
South Dakota,Midwest,raspberry fruit,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,golden raspberry,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,growing raspberries,20,40,10,10,10,10,10,20,20,30,10,10,20
South Dakota,Midwest,wild raspberry,10,10,30,0,10,10,20,20,10,10,10,10,10
South Dakota,Midwest,how many carbs in raspberries,10,10,10,10,10,20,20,10,10,10,10,10,10
South Dakota,Midwest,raspberry tree,10,10,10,10,0,10,20,10,10,10,0,10,10
South Dakota,Midwest,health benefits of raspberries,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,how to grow raspberries,10,30,10,10,10,10,10,10,30,40,10,10,10
South Dakota,Midwest,how many calories in raspberries,10,10,10,10,10,20,10,10,10,10,10,10,10
South Dakota,Midwest,raspberry puree,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,red raspberry,10,10,10,10,10,10,20,10,10,10,10,10,10
Tennessee,South,raspberry pi,5400,4400,4400,6600,5400,5400,5400,5400,4400,3600,5400,4400,4400
Tennessee,South,raspberry beret,880,590,1000,880,1000,880,880,1000,1000,720,880,1000,1000
Tennessee,South,blue raspberry,590,720,590,390,590,480,590,720,590,720,390,390,480
Tennessee,South,black raspberry,320,210,210,140,260,170,390,720,210,320,170,210,480
Tennessee,South,raspberry plant,170,390,90,50,140,110,170,320,390,390,50,70,90
Tennessee,South,raspberry bush,210,320,110,40,140,110,170,480,320,390,50,70,50
Tennessee,South,calories in raspberries,170,210,170,140,260,260,140,140,170,140,110,110,140
Tennessee,South,raspberry nutrition,170,140,140,110,210,210,170,210,170,140,140,140,170
Tennessee,South,blowing raspberries,170,170,170,140,140,170,170,140,170,140,170,170,140
Tennessee,South,carbs in raspberries,170,210,140,110,170,260,140,170,140,140,110,90,140
Tennessee,South,raspberry benefits,110,140,110,90,170,210,110,110,170,70,90,70,110
Tennessee,South,rasberries,90,90,70,90,140,90,90,90,140,90,90,70,70
Tennessee,South,raspberry nutrition facts,70,110,70,70,70,110,70,90,50,110,70,50,50
Tennessee,South,raspberry in spanish,40,30,40,30,30,40,30,30,70,40,30,30,30
Tennessee,South,raspberry coulis,70,70,50,90,90,70,40,50,50,110,70,70,70
Tennessee,South,raspberry color,70,70,90,70,70,90,90,70,70,70,70,70,50
Tennessee,South,the raspberries,90,70,70,110,140,110,90,90,110,90,90,70,90
Tennessee,South,raspberry fruit,50,40,20,30,140,70,40,50,90,30,20,20,30
Tennessee,South,golden raspberry,50,50,50,30,70,40,50,90,40,90,30,30,40
Tennessee,South,growing raspberries,70,140,30,10,70,40,40,110,140,110,40,20,50
Tennessee,South,wild raspberry,70,70,40,20,10,20,140,390,50,170,10,10,10
Tennessee,South,how many carbs in raspberries,70,70,50,40,90,140,70,70,70,70,50,70,50
Tennessee,South,raspberry tree,50,40,30,10,20,10,40,70,50,260,20,30,10
Tennessee,South,health benefits of raspberries,50,70,40,50,70,50,40,50,50,70,50,50,40
Tennessee,South,how to grow raspberries,50,110,20,20,50,20,20,50,140,90,20,20,20
Tennessee,South,how many calories in raspberries,50,40,40,30,90,70,50,30,70,40,30,30,30
Tennessee,South,raspberry puree,40,50,30,40,30,30,40,40,40,40,30,50,50
Tennessee,South,red raspberry,40,30,30,40,50,40,50,70,40,50,50,40,30
Texas,South,raspberry pi,27100,22200,22200,33100,27100,27100,27100,27100,22200,22200,27100,22200,22200
Texas,South,raspberry beret,3600,2900,3600,3600,4400,3600,3600,3600,4400,2900,3600,4400,4400
Texas,South,blue raspberry,2400,3600,2400,1900,2900,2400,2900,2900,2900,2900,1900,1900,1900
Texas,South,black raspberry,880,720,720,590,880,720,720,880,880,880,590,720,2400
Texas,South,raspberry plant,590,1000,320,210,720,480,480,720,1300,880,210,320,320
Texas,South,raspberry bush,390,720,260,210,480,390,390,390,720,590,170,210,260
Texas,South,calories in raspberries,720,1000,720,480,1000,1000,720,720,880,880,590,590,590
Texas,South,raspberry nutrition,720,720,720,590,880,1000,720,720,720,590,720,720,720
Texas,South,blowing raspberries,880,720,880,880,880,880,1000,880,1000,720,880,880,880
Texas,South,carbs in raspberries,590,720,590,390,720,880,590,720,390,590,390,480,590
Texas,South,raspberry benefits,590,720,590,590,720,880,590,590,720,590,590,480,590
Texas,South,rasberries,590,590,480,480,720,590,480,590,880,480,480,480,480
Texas,South,raspberry nutrition facts,390,480,320,320,390,390,390,480,320,480,260,320,320
Texas,South,raspberry in spanish,1000,1000,1000,1000,1300,1000,1000,1000,1000,1000,1000,880,880
Texas,South,raspberry coulis,320,320,320,480,320,390,260,260,260,260,320,320,260
Texas,South,raspberry color,390,390,390,320,390,480,390,390,390,390,390,390,390
Texas,South,the raspberries,260,260,260,260,320,320,260,260,390,260,260,210,260
Texas,South,raspberry fruit,320,320,170,210,590,480,320,210,720,210,210,260,320
Texas,South,golden raspberry,170,210,210,140,260,210,170,210,170,170,110,110,210
Texas,South,growing raspberries,170,260,90,70,260,170,110,140,480,210,70,50,70
Texas,South,wild raspberry,110,320,70,40,70,50,90,140,170,260,30,50,90
Texas,South,how many carbs in raspberries,210,260,260,110,260,390,210,210,170,210,170,170,210
Texas,South,raspberry tree,320,720,140,140,260,210,210,390,480,880,140,170,170
Texas,South,health benefits of raspberries,260,260,170,260,260,320,210,210,260,210,210,170,210
Texas,South,how to grow raspberries,140,170,90,90,210,140,90,110,390,170,70,70,70
Texas,South,how many calories in raspberries,170,210,140,110,260,260,210,210,210,170,90,140,140
Texas,South,raspberry puree,170,170,170,210,260,170,170,140,210,170,260,170,170
Texas,South,red raspberry,210,210,170,170,210,210,170,210,210,210,210,210,170
Utah,West,raspberry pi,4400,4400,4400,6600,4400,5400,4400,4400,4400,3600,5400,4400,3600
Utah,West,raspberry beret,320,210,320,260,320,320,320,390,480,260,320,390,390
Utah,West,blue raspberry,390,390,390,320,390,320,590,480,320,480,260,320,320
Utah,West,black raspberry,170,110,170,70,140,110,210,170,140,170,90,70,320
Utah,West,raspberry plant,210,480,210,30,140,70,260,320,390,480,50,90,140
Utah,West,raspberry bush,210,390,210,50,110,90,260,320,390,480,50,90,170
Utah,West,calories in raspberries,170,170,170,90,170,260,170,140,140,170,140,140,140
Utah,West,raspberry nutrition,140,170,140,90,140,170,170,140,140,140,110,110,110
Utah,West,blowing raspberries,70,70,70,110,70,90,50,70,110,50,70,90,70
Utah,West,carbs in raspberries,110,110,110,90,110,140,140,140,110,110,90,90,110
Utah,West,raspberry benefits,50,70,40,40,50,70,70,50,70,40,50,30,40
Utah,West,rasberries,90,90,110,70,90,90,90,70,110,90,70,70,90
Utah,West,raspberry nutrition facts,90,90,90,90,110,140,110,90,50,70,70,90,90
Utah,West,raspberry in spanish,70,70,70,70,70,70,90,90,70,50,50,70,70
Utah,West,raspberry coulis,70,70,70,90,90,70,50,50,70,50,90,50,50
Utah,West,raspberry color,50,70,70,40,50,50,50,50,40,40,50,40,50
Utah,West,the raspberries,30,20,30,20,30,40,40,40,40,20,20,30,20
Utah,West,raspberry fruit,30,30,30,20,40,30,30,30,90,10,20,30,30
Utah,West,golden raspberry,90,110,70,40,70,70,140,90,110,90,40,50,90
Utah,West,growing raspberries,70,140,70,10,40,20,90,90,140,140,10,10,50
